Streaming output truncated to the last 5000 lines.
step 500: train loss 2.4262, val loss 2.4279
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size8_max_iters2000_dropout0.2
iter 500: loss 2.4267, time 414.19ms, mfu 0.14%
iter 425: loss 2.3379, time 18.18ms, mfu 0.29%
iter 430: loss 2.3366, time 16.72ms, mfu 0.29%
iter 435: loss 2.3525, time 24.54ms, mfu 0.29%
iter 440: loss 2.3198, time 16.69ms, mfu 0.29%
iter 445: loss 2.3148, time 21.59ms, mfu 0.29%
iter 450: loss 2.3368, time 17.75ms, mfu 0.29%
iter 455: loss 2.3029, time 18.40ms, mfu 0.29%
iter 460: loss 2.3267, time 20.48ms, mfu 0.29%
iter 465: loss 2.3447, time 17.78ms, mfu 0.29%
iter 470: loss 2.3810, time 23.96ms, mfu 0.28%
iter 475: loss 2.2987, time 17.72ms, mfu 0.29%
iter 480: loss 2.2667, time 23.19ms, mfu 0.28%
iter 485: loss 2.3104, time 17.83ms, mfu 0.28%
iter 490: loss 2.2715, time 17.98ms, mfu 0.29%
iter 495: loss 2.3007, time 22.40ms, mfu 0.28%
step 500: train loss 2.2480, val loss 2.2631
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.1
iter 500: loss 2.2778, time 374.56ms, mfu 0.25%
iter 505: loss 2.2859, time 16.30ms, mfu 0.26%
iter 510: loss 2.2772, time 16.29ms, mfu 0.27%
iter 515: loss 2.3000, time 15.92ms, mfu 0.28%
iter 520: loss 2.2928, time 16.90ms, mfu 0.28%
iter 525: loss 2.3183, time 16.38ms, mfu 0.29%
iter 530: loss 2.2752, time 16.26ms, mfu 0.29%
iter 535: loss 2.2706, time 16.11ms, mfu 0.30%
iter 540: loss 2.2530, time 20.30ms, mfu 0.29%
iter 545: loss 2.2697, time 17.02ms, mfu 0.30%
iter 550: loss 2.2192, time 16.71ms, mfu 0.30%
iter 555: loss 2.2513, time 16.40ms, mfu 0.30%
iter 560: loss 2.2356, time 16.58ms, mfu 0.31%
iter 565: loss 2.2643, time 16.35ms, mfu 0.31%
iter 570: loss 2.2182, time 17.74ms, mfu 0.31%
iter 575: loss 2.2357, time 17.05ms, mfu 0.31%
iter 580: loss 2.2251, time 26.56ms, mfu 0.30%
iter 585: loss 2.2294, time 25.16ms, mfu 0.29%
iter 590: loss 2.2198, time 23.19ms, mfu 0.29%
iter 595: loss 2.2263, time 20.52ms, mfu 0.28%
iter 600: loss 2.2702, time 21.98ms, mfu 0.28%
iter 605: loss 2.2357, time 21.64ms, mfu 0.28%
iter 610: loss 2.2518, time 21.79ms, mfu 0.27%
iter 615: loss 2.2347, time 21.34ms, mfu 0.27%
iter 620: loss 2.2632, time 26.54ms, mfu 0.27%
iter 625: loss 2.2240, time 20.71ms, mfu 0.27%
iter 630: loss 2.2473, time 21.24ms, mfu 0.26%
iter 635: loss 2.2643, time 20.95ms, mfu 0.26%
iter 640: loss 2.1985, time 25.94ms, mfu 0.26%
iter 645: loss 2.2154, time 22.06ms, mfu 0.26%
iter 650: loss 2.2361, time 21.24ms, mfu 0.26%
iter 655: loss 2.2095, time 21.13ms, mfu 0.26%
iter 660: loss 2.1941, time 25.13ms, mfu 0.25%
iter 665: loss 2.2356, time 27.25ms, mfu 0.25%
iter 670: loss 2.2634, time 22.84ms, mfu 0.25%
iter 675: loss 2.2543, time 32.79ms, mfu 0.24%
iter 680: loss 2.2114, time 28.15ms, mfu 0.23%
iter 685: loss 2.2029, time 27.56ms, mfu 0.23%
iter 690: loss 2.1963, time 25.83ms, mfu 0.23%
iter 695: loss 2.1823, time 28.23ms, mfu 0.23%
iter 700: loss 2.1999, time 19.82ms, mfu 0.23%
iter 705: loss 2.2470, time 16.60ms, mfu 0.24%
iter 710: loss 2.1145, time 16.66ms, mfu 0.25%
iter 715: loss 2.1572, time 16.42ms, mfu 0.26%
iter 720: loss 2.2035, time 16.90ms, mfu 0.26%
iter 725: loss 2.2181, time 16.54ms, mfu 0.27%
iter 730: loss 2.1462, time 16.97ms, mfu 0.28%
iter 735: loss 2.2266, time 16.40ms, mfu 0.28%
iter 740: loss 2.1736, time 15.83ms, mfu 0.29%
iter 745: loss 2.2386, time 18.52ms, mfu 0.29%
step 750: train loss 2.1004, val loss 2.1347
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.1
iter 750: loss 2.2473, time 363.73ms, mfu 0.26%
iter 755: loss 2.1526, time 16.20ms, mfu 0.27%
iter 760: loss 2.0870, time 16.44ms, mfu 0.28%
iter 765: loss 2.1997, time 16.39ms, mfu 0.28%
iter 770: loss 2.1072, time 16.13ms, mfu 0.29%
iter 775: loss 2.1590, time 18.15ms, mfu 0.29%
iter 780: loss 2.1769, time 16.54ms, mfu 0.29%
iter 785: loss 2.1445, time 16.50ms, mfu 0.30%
iter 790: loss 2.1694, time 16.37ms, mfu 0.30%
iter 795: loss 2.1089, time 18.02ms, mfu 0.30%
iter 800: loss 2.1899, time 16.25ms, mfu 0.30%
iter 805: loss 2.1171, time 17.37ms, mfu 0.30%
iter 810: loss 2.1007, time 17.18ms, mfu 0.31%
iter 815: loss 2.1760, time 17.34ms, mfu 0.31%
iter 820: loss 2.0815, time 16.76ms, mfu 0.31%
iter 825: loss 2.1402, time 17.04ms, mfu 0.31%
iter 830: loss 2.2091, time 18.20ms, mfu 0.31%
iter 835: loss 2.1041, time 16.56ms, mfu 0.31%
iter 840: loss 2.1332, time 17.69ms, mfu 0.31%
iter 845: loss 2.0899, time 16.07ms, mfu 0.31%
iter 850: loss 2.1565, time 16.70ms, mfu 0.32%
iter 855: loss 2.1104, time 24.70ms, mfu 0.31%
iter 860: loss 2.1698, time 17.08ms, mfu 0.31%
iter 865: loss 2.1556, time 16.90ms, mfu 0.31%
iter 870: loss 2.1367, time 22.27ms, mfu 0.30%
iter 875: loss 2.1585, time 17.28ms, mfu 0.30%
iter 880: loss 2.1471, time 16.47ms, mfu 0.31%
iter 885: loss 2.1950, time 16.79ms, mfu 0.31%
iter 890: loss 2.1058, time 17.95ms, mfu 0.31%
iter 895: loss 2.0938, time 23.43ms, mfu 0.30%
iter 900: loss 2.1555, time 16.97ms, mfu 0.30%
iter 905: loss 2.1832, time 22.00ms, mfu 0.30%
iter 910: loss 2.1803, time 17.44ms, mfu 0.30%
iter 915: loss 2.0621, time 19.47ms, mfu 0.30%
iter 920: loss 2.0434, time 16.46ms, mfu 0.30%
iter 925: loss 2.1344, time 17.00ms, mfu 0.30%
iter 930: loss 2.1670, time 20.85ms, mfu 0.30%
iter 935: loss 2.1671, time 16.50ms, mfu 0.30%
iter 940: loss 2.0887, time 16.32ms, mfu 0.30%
iter 945: loss 2.0937, time 15.95ms, mfu 0.31%
iter 950: loss 2.1230, time 16.60ms, mfu 0.31%
iter 955: loss 2.1128, time 16.54ms, mfu 0.31%
iter 960: loss 2.1212, time 17.08ms, mfu 0.31%
iter 965: loss 2.0607, time 17.29ms, mfu 0.31%
iter 970: loss 2.0682, time 16.16ms, mfu 0.32%
iter 975: loss 2.1255, time 16.15ms, mfu 0.32%
iter 980: loss 2.0747, time 16.59ms, mfu 0.32%
iter 985: loss 2.1670, time 16.70ms, mfu 0.32%
iter 990: loss 2.0736, time 16.45ms, mfu 0.32%
iter 995: loss 2.0986, time 16.52ms, mfu 0.32%
step 1000: train loss 2.0390, val loss 2.0851
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.1
iter 1000: loss 2.0776, time 373.73ms, mfu 0.29%
wandb: 
wandb: 🚀 View run run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.1 at: 
wandb: Find logs at: wandb/run-20251024_005339-8kxjewdd/logs
Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: compile = False
Overriding: eval_iters = 20
Overriding: log_interval = 5
Overriding: device = cuda
Overriding: lr_decay_iters = 1000
Overriding: block_size = 128
Overriding: n_layer = 6
Overriding: n_head = 8
Overriding: n_embd = 128
Overriding: batch_size = 16
Overriding: max_iters = 1000
Overriding: dropout = 0.2
Overriding: out_dir = out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
Overriding: wandb_log = True
Overriding: wandb_project = owt
Overriding: wandb_run_name = run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
tokens per iteration will be: 2,048
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 1.19M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 26, with 1,204,352 parameters
num non-decayed parameter tensors: 13, with 1,664 parameters
using fused AdamW: True
wandb: Currently logged in as: cjackson692 (cjackson692-university-of-north-texas) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: ⢿ Waiting for wandb.init()...
wandb: ⣻ Waiting for wandb.init()...
wandb: Tracking run with wandb version 0.22.2
wandb: Run data is saved locally in /content/nanoGPT/nanoGPT/wandb/run-20251024_005411-onvta4qv
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
wandb: ⭐️ View project at https://wandb.ai/cjackson692-university-of-north-texas/owt
wandb: 🚀 View run at https://wandb.ai/cjackson692-university-of-north-texas/owt/runs/onvta4qv
step 0: train loss 4.1954, val loss 4.1906
iter 0: loss 4.1957, time 892.01ms, mfu -100.00%
iter 5: loss 3.9899, time 23.92ms, mfu 0.23%
iter 10: loss 3.7746, time 17.12ms, mfu 0.24%
iter 15: loss 3.6939, time 17.64ms, mfu 0.24%
iter 20: loss 3.5557, time 16.41ms, mfu 0.25%
iter 25: loss 3.3984, time 17.13ms, mfu 0.26%
iter 30: loss 3.2589, time 17.27ms, mfu 0.27%
iter 35: loss 3.2017, time 18.23ms, mfu 0.27%
iter 40: loss 3.0624, time 16.22ms, mfu 0.28%
iter 45: loss 2.9666, time 16.89ms, mfu 0.28%
iter 50: loss 2.8813, time 16.45ms, mfu 0.29%
iter 55: loss 2.8100, time 17.48ms, mfu 0.29%
iter 60: loss 2.7808, time 16.43ms, mfu 0.29%
iter 65: loss 2.7650, time 16.31ms, mfu 0.30%
iter 70: loss 2.6759, time 16.60ms, mfu 0.30%
iter 75: loss 2.6793, time 16.71ms, mfu 0.30%
iter 80: loss 2.6569, time 16.31ms, mfu 0.31%
iter 85: loss 2.6330, time 16.12ms, mfu 0.31%
iter 90: loss 2.6998, time 16.25ms, mfu 0.31%
iter 95: loss 2.6538, time 16.47ms, mfu 0.31%
iter 100: loss 2.6526, time 16.97ms, mfu 0.31%
iter 105: loss 2.6214, time 16.78ms, mfu 0.32%
iter 110: loss 2.5723, time 22.99ms, mfu 0.31%
iter 115: loss 2.6407, time 16.21ms, mfu 0.31%
iter 120: loss 2.5180, time 16.68ms, mfu 0.31%
iter 125: loss 2.5521, time 17.12ms, mfu 0.31%
iter 130: loss 2.5774, time 17.22ms, mfu 0.31%
iter 135: loss 2.5836, time 17.75ms, mfu 0.31%
iter 140: loss 2.5543, time 17.73ms, mfu 0.31%
iter 145: loss 2.5737, time 16.95ms, mfu 0.31%
iter 150: loss 2.5297, time 16.46ms, mfu 0.32%
iter 155: loss 2.5419, time 27.02ms, mfu 0.30%
iter 160: loss 2.5220, time 24.72ms, mfu 0.30%
iter 165: loss 2.5632, time 25.95ms, mfu 0.29%
iter 170: loss 2.5178, time 22.00ms, mfu 0.28%
iter 175: loss 2.5769, time 21.64ms, mfu 0.28%
iter 180: loss 2.5041, time 22.65ms, mfu 0.28%
iter 185: loss 2.4812, time 23.02ms, mfu 0.27%
iter 190: loss 2.4552, time 22.34ms, mfu 0.27%
iter 195: loss 2.5032, time 24.65ms, mfu 0.26%
iter 200: loss 2.5151, time 21.85ms, mfu 0.26%
iter 205: loss 2.5257, time 27.03ms, mfu 0.26%
iter 210: loss 2.4652, time 23.24ms, mfu 0.25%
iter 215: loss 2.4535, time 24.70ms, mfu 0.25%
iter 220: loss 2.5153, time 20.51ms, mfu 0.25%
iter 225: loss 2.4888, time 21.77ms, mfu 0.25%
iter 230: loss 2.4517, time 25.57ms, mfu 0.25%
iter 235: loss 2.4672, time 23.17ms, mfu 0.25%
iter 240: loss 2.4578, time 21.15ms, mfu 0.25%
iter 245: loss 2.5068, time 20.14ms, mfu 0.25%
step 250: train loss 2.4607, val loss 2.4492
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
iter 250: loss 2.4610, time 457.28ms, mfu 0.23%
iter 255: loss 2.5027, time 22.72ms, mfu 0.23%
iter 260: loss 2.4991, time 28.73ms, mfu 0.22%
iter 265: loss 2.4312, time 25.57ms, mfu 0.22%
iter 270: loss 2.4967, time 34.39ms, mfu 0.22%
iter 275: loss 2.4738, time 30.86ms, mfu 0.21%
iter 280: loss 2.4461, time 18.41ms, mfu 0.22%
iter 285: loss 2.4520, time 29.60ms, mfu 0.22%
iter 290: loss 2.5187, time 24.30ms, mfu 0.22%
iter 295: loss 2.4751, time 21.68ms, mfu 0.22%
iter 300: loss 2.4460, time 21.37ms, mfu 0.23%
iter 305: loss 2.5044, time 22.35ms, mfu 0.23%
iter 310: loss 2.4446, time 22.52ms, mfu 0.23%
iter 315: loss 2.4667, time 21.23ms, mfu 0.23%
iter 320: loss 2.4933, time 24.52ms, mfu 0.23%
iter 325: loss 2.5208, time 21.30ms, mfu 0.23%
iter 330: loss 2.4976, time 20.43ms, mfu 0.24%
iter 335: loss 2.4276, time 21.67ms, mfu 0.24%
iter 340: loss 2.4576, time 20.60ms, mfu 0.24%
iter 345: loss 2.4231, time 22.19ms, mfu 0.24%
iter 350: loss 2.4767, time 21.74ms, mfu 0.24%
iter 355: loss 2.4698, time 29.17ms, mfu 0.24%
iter 360: loss 2.3658, time 21.59ms, mfu 0.24%
iter 365: loss 2.4796, time 25.48ms, mfu 0.24%
iter 370: loss 2.4216, time 27.30ms, mfu 0.23%
iter 375: loss 2.4159, time 21.71ms, mfu 0.23%
iter 380: loss 2.3997, time 24.12ms, mfu 0.23%
iter 385: loss 2.4257, time 24.09ms, mfu 0.23%
iter 390: loss 2.3812, time 29.63ms, mfu 0.23%
iter 395: loss 2.4429, time 27.09ms, mfu 0.23%
iter 400: loss 2.4174, time 16.11ms, mfu 0.24%
iter 405: loss 2.4114, time 16.65ms, mfu 0.25%
iter 410: loss 2.4450, time 16.00ms, mfu 0.26%
iter 415: loss 2.4033, time 16.14ms, mfu 0.26%
iter 420: loss 2.3950, time 17.19ms, mfu 0.27%
iter 425: loss 2.3933, time 15.58ms, mfu 0.28%
iter 430: loss 2.4026, time 15.84ms, mfu 0.28%
iter 435: loss 2.3959, time 15.91ms, mfu 0.29%
iter 440: loss 2.3865, time 16.38ms, mfu 0.29%
iter 445: loss 2.3870, time 16.33ms, mfu 0.30%
iter 450: loss 2.4088, time 16.75ms, mfu 0.30%
iter 455: loss 2.3799, time 18.17ms, mfu 0.30%
iter 460: loss 2.3980, time 23.82ms, mfu 0.29%
iter 465: loss 2.4049, time 17.04ms, mfu 0.30%
iter 470: loss 2.4408, time 15.82ms, mfu 0.30%
iter 475: loss 2.3605, time 16.80ms, mfu 0.30%
iter 480: loss 2.3405, time 16.31ms, mfu 0.31%
iter 485: loss 2.3902, time 15.93ms, mfu 0.31%
iter 490: loss 2.3393, time 18.37ms, mfu 0.31%
iter 495: loss 2.3534, time 16.67ms, mfu 0.31%
step 500: train loss 2.3114, val loss 2.3171
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
iter 500: loss 2.3487, time 387.47ms, mfu 0.28%
iter 505: loss 2.3714, time 16.84ms, mfu 0.29%
iter 510: loss 2.3492, time 16.56ms, mfu 0.29%
iter 515: loss 2.3792, time 16.66ms, mfu 0.29%
iter 520: loss 2.3559, time 16.20ms, mfu 0.30%
iter 525: loss 2.3736, time 16.79ms, mfu 0.30%
iter 530: loss 2.3448, time 21.40ms, mfu 0.30%
iter 535: loss 2.3429, time 16.20ms, mfu 0.30%
iter 540: loss 2.3301, time 17.38ms, mfu 0.30%
iter 545: loss 2.3476, time 18.45ms, mfu 0.30%
iter 550: loss 2.3102, time 17.44ms, mfu 0.30%
iter 555: loss 2.3470, time 17.31ms, mfu 0.30%
iter 560: loss 2.3326, time 18.64ms, mfu 0.30%
iter 565: loss 2.3383, time 16.42ms, mfu 0.31%
iter 570: loss 2.3008, time 31.06ms, mfu 0.29%
iter 575: loss 2.3221, time 34.81ms, mfu 0.28%
iter 580: loss 2.3084, time 31.11ms, mfu 0.27%
iter 585: loss 2.2997, time 16.36ms, mfu 0.28%
iter 590: loss 2.3038, time 16.89ms, mfu 0.28%
iter 595: loss 2.3146, time 16.31ms, mfu 0.29%
iter 600: loss 2.3258, time 16.72ms, mfu 0.29%
iter 605: loss 2.3361, time 16.04ms, mfu 0.29%
iter 610: loss 2.3221, time 16.18ms, mfu 0.30%
iter 615: loss 2.3000, time 17.03ms, mfu 0.30%
iter 620: loss 2.3509, time 17.16ms, mfu 0.30%
iter 625: loss 2.3009, time 17.18ms, mfu 0.30%
iter 630: loss 2.3207, time 18.36ms, mfu 0.30%
iter 635: loss 2.3408, time 16.61ms, mfu 0.31%
iter 640: loss 2.2764, time 19.14ms, mfu 0.30%
iter 645: loss 2.3145, time 16.22ms, mfu 0.31%
iter 650: loss 2.3104, time 15.92ms, mfu 0.31%
iter 655: loss 2.2819, time 16.02ms, mfu 0.31%
iter 660: loss 2.2715, time 16.05ms, mfu 0.32%
iter 665: loss 2.3170, time 16.80ms, mfu 0.32%
iter 670: loss 2.3525, time 16.11ms, mfu 0.32%
iter 675: loss 2.3154, time 16.10ms, mfu 0.32%
iter 680: loss 2.2918, time 18.14ms, mfu 0.32%
iter 685: loss 2.2840, time 16.60ms, mfu 0.32%
iter 690: loss 2.2775, time 16.07ms, mfu 0.32%
iter 695: loss 2.2624, time 16.51ms, mfu 0.32%
iter 700: loss 2.2955, time 16.70ms, mfu 0.32%
iter 705: loss 2.3297, time 16.54ms, mfu 0.32%
iter 710: loss 2.2149, time 16.10ms, mfu 0.33%
iter 715: loss 2.2456, time 16.02ms, mfu 0.33%
iter 720: loss 2.2982, time 16.77ms, mfu 0.33%
iter 725: loss 2.3049, time 16.54ms, mfu 0.33%
iter 730: loss 2.2398, time 18.48ms, mfu 0.32%
iter 735: loss 2.3300, time 17.24ms, mfu 0.32%
iter 740: loss 2.2724, time 16.91ms, mfu 0.32%
iter 745: loss 2.3407, time 16.78ms, mfu 0.32%
step 750: train loss 2.1834, val loss 2.2025
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
iter 750: loss 2.3322, time 356.63ms, mfu 0.29%
iter 755: loss 2.2547, time 18.67ms, mfu 0.29%
iter 760: loss 2.1876, time 18.16ms, mfu 0.29%
iter 765: loss 2.2997, time 16.43ms, mfu 0.30%
iter 770: loss 2.2157, time 16.52ms, mfu 0.30%
iter 775: loss 2.2471, time 16.42ms, mfu 0.30%
iter 780: loss 2.2676, time 15.89ms, mfu 0.31%
iter 785: loss 2.2359, time 15.67ms, mfu 0.31%
iter 790: loss 2.2601, time 16.51ms, mfu 0.31%
iter 795: loss 2.2196, time 17.03ms, mfu 0.31%
iter 800: loss 2.2881, time 19.96ms, mfu 0.31%
iter 805: loss 2.2095, time 16.77ms, mfu 0.31%
iter 810: loss 2.1996, time 16.39ms, mfu 0.31%
iter 815: loss 2.2704, time 17.03ms, mfu 0.31%
iter 820: loss 2.1898, time 22.19ms, mfu 0.31%
iter 825: loss 2.2459, time 16.30ms, mfu 0.31%
iter 830: loss 2.2923, time 16.66ms, mfu 0.31%
iter 835: loss 2.2042, time 16.00ms, mfu 0.32%
iter 840: loss 2.2232, time 16.21ms, mfu 0.32%
iter 845: loss 2.1900, time 16.58ms, mfu 0.32%
iter 850: loss 2.2553, time 16.67ms, mfu 0.32%
iter 855: loss 2.2136, time 29.49ms, mfu 0.31%
iter 860: loss 2.2618, time 21.65ms, mfu 0.30%
iter 865: loss 2.2627, time 23.73ms, mfu 0.29%
iter 870: loss 2.2412, time 21.44ms, mfu 0.29%
iter 875: loss 2.2594, time 24.50ms, mfu 0.28%
iter 880: loss 2.2495, time 21.37ms, mfu 0.28%
iter 885: loss 2.2886, time 25.73ms, mfu 0.27%
iter 890: loss 2.2144, time 21.52ms, mfu 0.27%
iter 895: loss 2.2229, time 20.63ms, mfu 0.27%
iter 900: loss 2.2555, time 20.81ms, mfu 0.27%
iter 905: loss 2.2892, time 20.61ms, mfu 0.27%
iter 910: loss 2.2717, time 23.93ms, mfu 0.27%
iter 915: loss 2.1714, time 22.50ms, mfu 0.26%
iter 920: loss 2.1614, time 29.21ms, mfu 0.26%
iter 925: loss 2.2291, time 20.61ms, mfu 0.26%
iter 930: loss 2.2728, time 23.41ms, mfu 0.25%
iter 935: loss 2.2724, time 21.46ms, mfu 0.25%
iter 940: loss 2.2005, time 25.18ms, mfu 0.25%
iter 945: loss 2.2038, time 25.73ms, mfu 0.25%
iter 950: loss 2.2175, time 28.61ms, mfu 0.24%
iter 955: loss 2.2243, time 33.19ms, mfu 0.23%
iter 960: loss 2.2134, time 25.73ms, mfu 0.23%
iter 965: loss 2.1574, time 24.82ms, mfu 0.23%
iter 970: loss 2.1613, time 27.18ms, mfu 0.23%
iter 975: loss 2.2461, time 16.67ms, mfu 0.24%
iter 980: loss 2.1728, time 16.56ms, mfu 0.25%
iter 985: loss 2.2747, time 16.49ms, mfu 0.25%
iter 990: loss 2.1887, time 17.42ms, mfu 0.26%
iter 995: loss 2.2059, time 16.02ms, mfu 0.27%
step 1000: train loss 2.1357, val loss 2.1670
saving checkpoint to out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2
iter 1000: loss 2.1845, time 412.54ms, mfu 0.24%
wandb: 
wandb: 🚀 View run run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters1000_dropout0.2 at: 
wandb: Find logs at: wandb/run-20251024_005411-onvta4qv/logs
Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

Overriding: compile = False
Overriding: eval_iters = 20
Overriding: log_interval = 5
Overriding: device = cuda
Overriding: lr_decay_iters = 1000
Overriding: block_size = 128
Overriding: n_layer = 6
Overriding: n_head = 8
Overriding: n_embd = 128
Overriding: batch_size = 16
Overriding: max_iters = 2000
Overriding: dropout = 0.1
Overriding: out_dir = out/block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.1
Overriding: wandb_log = True
Overriding: wandb_project = owt
Overriding: wandb_run_name = run_block_size128_n_layer6_n_head8_n_embd128_batch_size16_max_iters2000_dropout0.1
tokens per iteration will be: 2,048
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 1.19M
/content/nanoGPT/nanoGPT/train.py:196: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
